TITLE = "1D Euler Filtered MacCormack Result"
VARIABLES = "x", "rho", "u", "p", "E", "rho_conserved", "rhou", "rhoE", "nu"
ZONE T="t=0.16000000", I=201, F=POINT
0.0000000000 0.4449767255 0.6981742490 3.5277416743 20.0635337116 0.4449767255 0.3106712912 8.9278055334 0.0000000000
0.0050000000 0.4449767255 0.6981742490 3.5277416743 20.0635337116 0.4449767255 0.3106712912 8.9278055334 0.0258548730
0.0100000000 0.4449562781 0.6983273410 3.5275147289 20.0632763028 0.4449562781 0.3107251346 8.9272807507 0.0050305472
0.0150000000 0.4449263711 0.6985512641 3.5271828036 20.0628998653 0.4449263711 0.3108038789 8.9265132302 0.0064328084
0.0200000000 0.4448776428 0.6989161295 3.5266420126 20.0622866223 0.4448776428 0.3109321603 8.9252627824 0.0059473643
0.0250000000 0.4448014633 0.6994865991 3.5257966214 20.0613281511 0.4448014633 0.3111326628 8.9233081176 0.0056703814
0.0300000000 0.4446850506 0.7003584882 3.5245048791 20.0598640354 0.4446850506 0.3114389498 8.9203216538 0.0053375611
0.0350000000 0.4445118075 0.7016563213 3.5225828207 20.0576863915 0.4445118075 0.3118945197 8.9158784324 0.0049918966
0.0400000000 0.4442608514 0.7035369922 3.5197991666 20.0545344432 0.4442608514 0.3125539432 8.9094445469 0.0046297516
0.0450000000 0.4439073186 0.7061877208 3.5158788854 20.0500991387 0.4439073186 0.3134818976 8.9003857470 0.0042549713
0.0500000000 0.4434233103 0.7098193270 3.5105139635 20.0440361906 0.4434233103 0.3147504357 8.8879928799 0.0038709557
0.0550000000 0.4427796450 0.7146535894 3.5033831909 20.0359895631 0.4427796450 0.3164340626 8.8715283466 0.0034821629
0.0600000000 0.4419483072 0.7209054623 3.4941797024 20.0256238439 0.4419483072 0.3186029487 8.8502905589 0.0030938943
0.0650000000 0.4409052861 0.7287623298 3.4826427845 20.0126612968 0.4409052861 0.3213151635 8.8236881549 0.0027121487
0.0700000000 0.4396333093 0.7383638347 3.4685883467 19.9969169250 0.4396333093 0.3246093361 8.7913107638 0.0023432861
0.0750000000 0.4381239131 0.7497863003 3.4519317607 19.9783241249 0.4381239131 0.3284993078 8.7529815420 0.0019935901
0.0800000000 0.4363783947 0.7630350549 3.4326979942 19.9569450508 0.4363783947 0.3329720123 8.7087796443 0.0016687784
0.0850000000 0.4344074491 0.7780461952 3.4110168880 19.9329633734 0.4344074491 0.3379890629 8.6590277721 0.0013735354
0.0900000000 0.4322296103 0.7946970701 3.3871050551 19.9066614547 0.4322296103 0.3434916049 8.6042485237 0.0011111342
0.0950000000 0.4298688883 0.8128228275 3.3612388991 19.8783875086 0.4298688883 0.3494072453 8.5451003402 0.0008832065
0.1000000000 0.4273521204 0.8322353742 3.3337246628 19.8485198727 0.4273521204 0.3556575519 8.4823070550 0.0006896974
0.1050000000 0.4247065252 0.8527412274 3.3048709957 19.8174348700 0.4247065252 0.3621647636 8.4165939017 0.0005290095
0.1100000000 0.4219577947 0.8741557451 3.2749677644 19.7854825151 0.4219577947 0.3688568305 8.3486385697 0.0003983088
