TITLE = "1D Euler Filtered MacCormack Result"
VARIABLES = "x", "rho", "u", "p", "E", "rho_conserved", "rhou", "rhoE", "nu"
ZONE T="t=0.20000000", I=101, F=POINT
0.0000000000 0.4000001147 0.4999994635 1.0000004015 6.3750004487 0.4000001147 0.1999998427 2.5500009108 0.0000000000
0.0100000000 0.4000001147 0.4999994635 1.0000004015 6.3750004487 0.4000001147 0.1999998427 2.5500009108 0.0045670273
0.0200000000 0.4000003834 0.4999982067 1.0000013420 6.3750014998 0.4000003834 0.1999994744 2.5500030443 0.0030702130
0.0300000000 0.4000010988 0.4999948609 1.0000038458 6.3750042979 0.4000010988 0.1999984937 2.5500087240 0.0033906501
0.0400000000 0.4000029628 0.4999861430 1.0000103697 6.3750115889 0.4000029628 0.1999959385 2.5500235232 0.0034680533
0.0500000000 0.4000076863 0.4999640506 1.0000269023 6.3750300658 0.4000076863 0.1999894631 2.5500610269 0.0034766314
0.0600000000 0.4000194468 0.4999090467 1.0000680650 6.3750760721 0.4000194468 0.1999733403 2.5501544036 0.0034587031
0.0700000000 0.4000483407 0.4997739117 1.0001692004 6.3751891234 0.4000483407 0.1999337241 2.5503838306 0.0034315224
0.0800000000 0.4001185422 0.4994455989 1.0004149444 6.3754639132 0.4001185422 0.1998374450 2.5509413271 0.0034013433
0.0900000000 0.4002874008 0.4986559841 1.0010061730 6.3761255482 0.4002874008 0.1996057078 2.5522827227 0.0033688049
0.1000000000 0.4006895806 0.4967758327 1.0024150719 6.3777051831 0.4006895806 0.1990529000 2.5554800148 0.0033295555
0.1100000000 0.4016367520 0.4923508482 1.0057372170 6.3814461287 0.4016367520 0.1977461955 2.5630232960 0.0032710855
0.1200000000 0.4038317039 0.4821129182 1.0134573924 6.3902247798 0.4038317039 0.1946924812 2.5805753611 0.0031644272
0.1300000000 0.4087750731 0.4591445681 1.0309507531 6.4105292980 0.4087750731 0.1876868544 2.6204645827 0.0029486177
0.1400000000 0.4193060701 0.4106770897 1.0686695141 6.4559832339 0.4193060701 0.1721993966 2.7070329587 0.0025125572
0.1500000000 0.4394800423 0.3199426562 1.1423568893 6.5495250307 0.4394800423 0.1406084121 2.8783855376 0.0017010708
0.1600000000 0.4715549197 0.1825112590 1.2622493593 6.7086082616 0.4715549197 0.0860640821 3.1634772304 0.0003537790
0.1700000000 0.5090120909 0.0334548057 1.4048706725 6.9005463587 0.5090120909 0.0170289006 3.5124615304 0.0017598324
0.1800000000 0.5347122871 -0.0624206538 1.5040757654 7.0341213663 0.5347122871 -0.0333770906 3.7612311235 0.0048109977
0.1900000000 0.5414985953 -0.0872416235 1.5306384034 7.0704831769 0.5414985953 -0.0472412166 3.8286567086 0.0082486998
0.2000000000 0.5399626819 -0.0816245366 1.5245898418 7.0621054018 0.5399626819 -0.0440742037 3.8132733727 0.0025296506
